,job_title,job_link,company_name,company_link,salary,currency,category,contract,experience,benefit,requirement,industry,company_size,company_location,job_location,posted,updated,scrapped_time
954,Top Sales - Best Sales Giáo dục (Thu Nhập 30 - 40M),https://glints.com/vn/opportunities/jobs/top-sales-best-sales-giao-duc-thu-nhap-30-40m/fbc8cd17-8a6c-4a37-89d0-3cf8d7a0e6ed,Công ty Cổ phần Giáo dục Educa Corporation,https://glints.com/vn/companies/cong-ty-co-phan-giao-duc-educa-corporation/2c5b1bbe-64db-471c-9328-dfd0f9512392,VND30.000.000 - 40.000.000/month,VND,Business Development / Sales,Việc làm fulltime,1 - 3 năm kinh nghiệm,,"Tư Vấn Giáo Dục,Tư Vấn Khách Hàng,thuyết phục và đàm phán,Kỹ năng giao tiếp tốt,Tư Vấn Chốt Sales",Education Management,501 - 1000 nhân viên,"Địa chỉ văn phòngTầng 6, Comatce Tower, số 61 Ngụy Như Kon Tum, Nhân Chính, Thanh Xuân, Hà Nội",Hà Nội,2 ngày trước,nhật 2 ngày trước,2022-11-11 15:14:24
955,Customer Service Associate,https://glints.com/vn/opportunities/jobs/customer-service-associate/cb3995cd-a11d-436d-955b-e7011cb741a2,GenKin,https://glints.com/vn/companies/genkin/08075547-809b-4d7a-a70a-e0923e2e620e,VND10.000.000 - 15.000.000/month,VND,Operations,Việc làm fulltime,1 - 3 năm kinh nghiệm,,"Customer Relationship Management (CRM),Problem Solving And Time Management,Management",Marketing and Advertising,11-50 nhân viên,,Ho Chi Minh City,12 ngày trước,nhật 11 ngày trước,2022-11-11 15:14:29
956,HR Intern ,https://glints.com/vn/opportunities/jobs/hr-intern/98f7adfa-2401-477a-8b76-3d46fd8fd779,Advesa Digital Solutions,https://glints.com/vn/companies/advesa-digital-solutions/fabcb106-5261-43d1-82df-9b49ed021185,VND5.000.000 - 8.000.000/month,VND,Human Resource,Thực Tập,Dưới một năm kinh nghiệm,,"Outgoing And Enthusiastic,English,Willing To Learn Attitude",Marketing and Advertising,201-500 nhân viên,,Hà Nội,7 tháng trước,nhật 9 ngày trước,2022-11-11 15:14:34
957,Tax Consultant,https://glints.com/vn/opportunities/jobs/tax-consultant/603385ac-5234-404f-b356-b18c82906191,Tricor Services Vietnam Company Limited,https://glints.com/vn/companies/tricor-services-vietnam-company-limited/cacf6640-fbe6-463c-a915-64e774b5545d,,,Consulting,Việc làm fulltime,1 - 3 năm kinh nghiệm,,"Problem Solving,Tax Accounting,Good English communication skills,Multitasking",Financial Services,51-200 nhân viên,"Địa chỉ văn phòng99-101 Nguyen Dinh Chieu, Vo Thi Sau Ward, District 03, Ho Chi Minh City",Ho Chi Minh City,3 ngày trước,nhật 3 ngày trước,2022-11-11 15:14:37
958,Nhân Viên Telesale (Mỹ Phẩm),https://glints.com/vn/opportunities/jobs/nhan-vien-telesale-my-pham/db32930f-e1ab-4b3a-b2c3-76ee5313969d,Skylink Group,https://glints.com/vn/companies/skylink-group/edb9e381-937f-44a9-b29d-4ad317425a7b,VND10.000.000 - 15.000.000/month,VND,Business Development / Sales,Việc làm fulltime,Dưới một năm kinh nghiệm,,"Kỹ năng giao tiếp,Trung Thực,Giới Tính Nữ",Marketing and Advertising,,,Ho Chi Minh City,1 tháng trước,nhật 1 tháng trước,2022-11-11 15:14:42
959,HR Executive (Recruitment),https://glints.com/vn/opportunities/jobs/hr-executive-recruitment/709c058d-80e2-4295-8237-c81ba38c8358,Global Study Partners,https://glints.com/vn/companies/global-study-partners/7ed7ccb3-622b-4ef6-be5b-57c8ea347aaf,VND12.000.000 - 18.000.000/month,VND,Human Resource,Việc làm fulltime,1 - 3 năm kinh nghiệm,,"Recruitment & Selection,English,End To End Recruitment,Good Communication Skills",,201-500 nhân viên,"Địa chỉ văn phòngSunwah Innovation Center, 90 Nguyen Huu Canh Street, Ward22, Binh Thanh District, HCMC",Ho Chi Minh City,11 ngày trước,nhật 11 ngày trước,2022-11-11 15:14:46
960,SENIOR MARKETING CRM MANAGER,https://glints.com/vn/opportunities/jobs/source/spwd/senior-marketing-crm-manager/5d90c073-8e74-48b5-8267-2c5761470a5b,,,VND60.000.000 - 70.000.000/month,VND,Marketing,Marketing,Việc làm fulltime,,"English,Financial Services,CRM,Marketing CRM,Banking",,,,Ho Chi Minh City,,,2022-11-11 15:14:50
961,Salesforce Developer Team Leader,https://glints.com/vn/opportunities/jobs/salesforce-developer-team-leader/1792a785-86af-405d-a12f-3f13555039e0,Quesscorp,https://glints.com/vn/companies/quesscorp/c0b55482-329f-48d2-bc0c-87370f383403,VND45.000.000 - 55.000.000/month,VND,Software Engineering,Việc làm fulltime,3 - 5 năm kinh nghiệm,,"Apex Programming,Salesforce,CRM",Human Resources,11-50 nhân viên,"Địa chỉ văn phòngLầu 6&7, Tòa nhà Mê Linh Point, Số 2 Ngô Đức Kế, Phường Bến Nghé, Q.1",Ho Chi Minh City,1 tháng trước,nhật 1 tháng trước,2022-11-11 15:14:54
962,[Glints 5 Ngày] Customer Success Executive,https://glints.com/vn/opportunities/jobs/glints-5-ngay-customer-success-executive/796d053b-d32e-47bf-a1af-a945d1a5cd0f,Zenyum Vietnam,https://glints.com/vn/companies/zenyum-vietnam/574ad6c7-97ff-4d76-bedc-9092505c5c3f,VND8.000.000 - 12.000.000/month,VND,Administrative,Việc làm fulltime,1 - 3 năm kinh nghiệm,,"Customer Service,Support Customer,Product Knowledge,Data Oriented",Hospital & Health Care,11-50 nhân viên,"Địa chỉ văn phòng145 - 147 Nguyễn Cơ Thạch, Phường An Lợi Đông, Thành Phố Thủ Đức",Ho Chi Minh City,1 tháng trước,nhật 3 ngày trước,2022-11-11 15:15:01
963,Quality Fresher ,https://glints.com/vn/opportunities/jobs/quality-fresher/3e4ab217-2058-4b7b-b414-ec4fcc5dbffe,Itbee Solutions,https://glints.com/vn/companies/itbee-solutions/2215319c-a4d5-49ff-b5f0-69b545824c98,,,Other,Việc làm fulltime,Dưới một năm kinh nghiệm,,"English,Communication,Careful and patient",Computer Software,11-50 nhân viên,"Địa chỉ văn phòngTòa nhà Nam Hải, 21 Lê Trung Nghĩa, Phường 12, Quận Tân Bình, TP HCM",Ho Chi Minh City,6 tháng trước,nhật 26 phút trước,2022-11-11 15:15:05
964,[Agency] Performance Media Specialist,https://glints.com/vn/opportunities/jobs/agency-performance-media-specialist/29d06126-6f63-4a9c-94dc-6390b6e8b8a4,Brandup Vietnam,https://glints.com/vn/companies/brandup-vietnam/4d0c2c0a-bd31-471a-85af-40bb8c5bb69d,,,Media & Communications,Việc làm fulltime,1 - 3 năm kinh nghiệm,,"Social Media Advertising,industry~media,Digital Media",Marketing and Advertising,11-50 nhân viên,,Ho Chi Minh City,25 ngày trước,nhật 23 ngày trước,2022-11-11 15:15:16
965,Chuyên viên tuyển dụng,https://glints.com/vn/opportunities/jobs/chuyen-vien-tuyen-dung/34d09ee9-4301-4178-a2dd-34a92926c56a,Lifesup,https://glints.com/vn/companies/lifesup/3f71b0cb-80b9-41eb-8096-c2162e98fce8,VND9.000.000 - 20.000.000/month,VND,Human Resource,Việc làm fulltime,1 - 3 năm kinh nghiệm,,"English,Information Technology,Human Resources",,51-200 nhân viên,Địa chỉ văn phòng60 Hoàng Quốc Việt,Cầu Giấy,14 ngày trước,nhật 14 ngày trước,2022-11-11 15:15:24
966,SALES BẤT ĐỘNG SẢN - CHUYÊN VIÊN KINH DOANH BẤT ĐỘNG SẢN,https://glints.com/vn/opportunities/jobs/sales-bat-dong-san-chuyen-vien-kinh-doanh-bat-dong-san/f549f1f0-9a8d-49b2-9f18-26c8f2887de7,Tập đoàn CT Group,https://glints.com/vn/companies/tap-doan-ct-group/534c2bc3-013b-459c-9dc9-e869016b6056,VND12.000.000 - 50.000.000/month,VND,Business Development / Sales,Việc làm fulltime,Dưới một năm kinh nghiệm,,"Ngành Bất Động Sản,Sale Bất Động Sản,Kinh Doanh Bất Động Sản,Bất Động Sản",,501 - 1000 nhân viên,"Địa chỉ văn phòng117 Nguyễn Đình Chiểu, Phường Võ Thị Sáu, Quận 3, Thành phố Hồ Chí Minh",Ho Chi Minh City,2 tháng trước,nhật 7 ngày trước,2022-11-11 15:15:31
967,Experienced Automation Tester (QA/QC),https://glints.com/vn/opportunities/jobs/experienced-automation-tester-qa-qc/f48c3e95-54b0-4732-9e59-e17ae7b622d1,Ekino Vietnam,https://glints.com/vn/companies/ekino-vietnam/5745fe75-300e-477a-b115-713883cee49b,IDR100 - 200/month,IDR,Software Engineering,Việc làm fulltime,1 - 3 năm kinh nghiệm,,"English,Automation Testing Framework,Java Programming",Information Technology and Services,51-200 nhân viên,,Ho Chi Minh City,2 tháng trước,nhật 1 tháng trước,2022-11-11 15:15:36
968,Chuyên Viên Tư vấn Giáo dục Cao cấp (Thu Nhập 30 - 40M),https://glints.com/vn/opportunities/jobs/chuyen-vien-tu-van-giao-duc-cao-cap-thu-nhap-30-40m/cd5cf9d9-a122-43d2-8e20-c2df9066d894,Công ty Cổ phần Giáo dục Educa Corporation,https://glints.com/vn/companies/cong-ty-co-phan-giao-duc-educa-corporation/2c5b1bbe-64db-471c-9328-dfd0f9512392,VND30.000.000 - 40.000.000/month,VND,Business Development / Sales,Việc làm fulltime,Dưới một năm kinh nghiệm,,"Tư Vấn Giáo Dục,Tư vấn bán hàng online,Tư Vấn Khách Hàng,thuyết phục và đàm phán,Kỹ năng giao tiếp tốt",Education Management,501 - 1000 nhân viên,"Địa chỉ văn phòngTầng 6, Comatce Tower, số 61 Ngụy Như Kon Tum, Nhân Chính, Thanh Xuân, Hà Nội",Hà Nội,7 ngày trước,nhật 5 ngày trước,2022-11-11 15:15:43
969,Account Manager,https://glints.com/vn/opportunities/jobs/account-manager/b21bea8d-e4af-4dc7-80be-3b3475f6b25c,Blueseed Group,https://glints.com/vn/companies/blueseed-group/a99c6180-6da4-4243-ae1d-9682a988e90b,,,Marketing,Việc làm fulltime,3 - 5 năm kinh nghiệm,,"External Communication,Planing Skill,Administration",,51-200 nhân viên,"Địa chỉ văn phòng17-19 Tôn Thất Tùng, Quận 1, Hồ Chí Minh",Hà Nội,hôm qua,nhật hôm qua,2022-11-11 15:15:49
970,NHÂN VIÊN KINH DOANH,https://glints.com/vn/opportunities/jobs/nhan-vien-kinh-doanh/efa562d8-627d-4138-b4cc-0c296d881bed,Công ty CP Dược Thảo Kim Cương Vàng Plus,https://glints.com/vn/companies/cong-ty-cp-duoc-thao-kim-cuong-vang-plus/4d9a0803-ea8a-41c2-b37b-5452a2e8a882,VND8.000.000/month,VND,Business Development / Sales,Việc làm fulltime,1 - 3 năm kinh nghiệm,,"Customer Service,Passionate,Good Communication Skills",,11-50 nhân viên,"Địa chỉ văn phòng3/15 Phổ Quang, P.02, Q. Tân Bình",Ho Chi Minh City,13 ngày trước,nhật 13 ngày trước,2022-11-11 15:15:52
971,JAVA DEVELOPER (TPHCM - TT THANH TOÁN TRỰC TUYẾN FOXPAY),https://glints.com/vn/opportunities/jobs/java-developer-tphcm-tt-thanh-toan-truc-tuyen-foxpay/dc9539b6-edae-460f-876b-3a6de07429f1,FPT Telecom,https://glints.com/vn/companies/fpt-telecom/848cffb1-ac7c-4869-acef-497dc5b844f8,VND15.000.000 - 25.000.000/month,VND,Business Development / Sales,Việc làm fulltime,1 - 3 năm kinh nghiệm,,"Java,Postgres,OOP",Information Technology and Services,"5001 - 10,000 nhân viên","Địa chỉ văn phòngthành phố Hồ Chí MinhTầng 2, tòa nhà FPT Cầu Giấy, số 17 phố Duy Tân - Phường Dịch Vọng Hậu - Quận Cầu Giấy - Hà Nội.",Ho Chi Minh City,3 tháng trước,nhật 2 giờ trước,2022-11-11 15:15:56
972,Business Operation Executive,https://glints.com/vn/opportunities/jobs/business-operation-executive/9dd6cd3c-bdfd-4e07-87c5-ec68dc6cdae5,Papaya Insurtech Asia,https://glints.com/vn/companies/papaya-insurtech-asia/cf85d980-49fd-4ccc-b3db-220fe4e9f77a,,,Operations,Việc làm fulltime,1 - 3 năm kinh nghiệm,,"Business Operations,Operations,Business Growth Strategy",Facilities Services,51-200 nhân viên,,Ho Chi Minh City,2 tháng trước,nhật 4 ngày trước,2022-11-11 15:16:00
973,Product Owner,https://glints.com/vn/opportunities/jobs/product-owner/0c80d80e-0f49-453f-a015-483134a9085d,Papaya Insurtech Asia,https://glints.com/vn/companies/papaya-insurtech-asia/cf85d980-49fd-4ccc-b3db-220fe4e9f77a,IDR100 - 200/month,IDR,Product Management,Việc làm fulltime,1 - 3 năm kinh nghiệm,,"Product Owner,Product Management,Product Design",Facilities Services,51-200 nhân viên,,Ho Chi Minh City,2 tháng trước,nhật 2 tháng trước,2022-11-11 15:16:04
974,Payment Gateway Specialist,https://glints.com/vn/opportunities/jobs/payment-gateway-specialist/5fa2248a-dfa5-4c15-a6af-42a8b8782c19,富比士興業股份有限公司,https://glints.com/vn/companies/%E5%AF%8C%E6%AF%94%E5%A3%AB%E8%88%88%E6%A5%AD%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8/3660c2b6-af1f-41d5-bb89-9f3424cd9b20,VND15.000.000 - 20.000.000/month,VND,Finance,Việc làm fulltime,5 - 10 năm kinh nghiệm,,"Microsoft Powerpoint,Microsoft Excel,Microsoft Word,Microsoft Office",,1-10 nhân viên,Địa chỉ văn phòng新北市新店區寶橋路235巷138號1樓,Ho Chi Minh City,2 tháng trước,nhật 8 ngày trước,2022-11-11 15:16:07
975,Thực Tập Sinh Social Media,https://glints.com/vn/opportunities/jobs/thuc-tap-sinh-social-media/e589baac-9fa2-4a02-8ce2-b2f961ef6c66,Elle Vietnam,https://glints.com/vn/companies/elle-vietnam/3eaa6411-bd5f-428b-b161-3a6d17d1fdad,,,Marketing,Thực Tập,,,"Marketing Communications,Social Media Marketing,Digital Marketing",,51-200 nhân viên,,Ho Chi Minh City,10 tháng trước,nhật 1 tháng trước,2022-11-11 15:16:15
976,Nhân Viên Sales Online,https://glints.com/vn/opportunities/jobs/nhan-vien-sales-online/c2bc5180-014d-4bee-890b-be92007c64ef,Aladdin,https://glints.com/vn/companies/aladdin/f906b193-74f7-4478-9778-8cc3950b6ec2,VND10.000.000 - 15.000.000/month,VND,Business Development / Sales,Việc làm fulltime,1 - 3 năm kinh nghiệm,,"Tốt Nghiệp Cao Đẳng,Giao Tiếp Tốt,Tư Duy Nhạy Bén",Restaurants,201-500 nhân viên,"Địa chỉ văn phòngBiệt thự D17 Làng Quốc tế Thăng Long, ngõ 76 Nguyễn Phong Sắc, Cầu Giấy, Hà Nội",Hà Nội,1 tháng trước,nhật 1 tháng trước,2022-11-11 15:16:19
977,Chuyên Viên Tư vấn Giáo dục Cao cấp (Thu Nhập 30 - 40M),https://glints.com/vn/opportunities/jobs/chuyen-vien-tu-van-giao-duc-cao-cap-thu-nhap-30-40m/3b55bc04-63ee-4e40-a205-05e66e05ddc7,Công ty Cổ phần Giáo dục Educa Corporation,https://glints.com/vn/companies/cong-ty-co-phan-giao-duc-educa-corporation/2c5b1bbe-64db-471c-9328-dfd0f9512392,VND30.000.000 - 40.000.000/month,VND,Business Development / Sales,Việc làm fulltime,1 - 3 năm kinh nghiệm,,"Tư Vấn Giáo Dục,Tư vấn bán hàng online,Tư Vấn Khách Hàng,Kỹ năng giao tiếp tốt",Education Management,501 - 1000 nhân viên,"Địa chỉ văn phòngTầng 6, Comatce Tower, số 61 Ngụy Như Kon Tum, Nhân Chính, Thanh Xuân, Hà Nội",Hà Nội,15 ngày trước,nhật 15 ngày trước,2022-11-11 15:16:29
978,Trade Marketing Officer,https://glints.com/vn/opportunities/jobs/trade-marketing-officer/fc1b777a-6630-415f-a3d3-cc3e05f66c39,Annam Group,https://glints.com/vn/companies/annam-group/e6ed083b-ea06-45b2-8eb7-f503f20e1c25,,,Marketing,Việc làm fulltime,1 - 3 năm kinh nghiệm,,"Teamwork,Good English Skill,Events Organisation,Marketing Campaigns",Food & Beverages,1001 - 5000 nhân viên,"Địa chỉ văn phòng41 Thao Dien Street, Thao Dien Ward, Disrict 2, Ho Chi Minh City, Viet Nam",Ho Chi Minh City,7 tháng trước,nhật 20 ngày trước,2022-11-11 15:16:35
979,CnB Executive/Specialist,https://glints.com/vn/opportunities/jobs/cnb-executive-specialist/fbd47f23-8d8c-487b-ab06-4f519cf8d37b,Công Ty Con Cưng (concung.com) ,https://glints.com/vn/companies/cong-ty-con-cung-concungcom/8a2759dc-e9d8-4a08-9297-358640ea69a8,,,Human Resource,Việc làm fulltime,1 - 3 năm kinh nghiệm,,"HR & Payroll,Payroll,Total Rewards,C&B,Health Insurance",Consumer Goods,501 - 1000 nhân viên,"Địa chỉ văn phòngTầng 14, Tòa nhà Phú Mỹ Hưng, Quận 7",Ho Chi Minh City,4 ngày trước,nhật 4 ngày trước,2022-11-11 15:16:40
980,Hiring Digital Marketing,https://glints.com/vn/opportunities/jobs/hiring-digital-marketing/9031e44b-1dd3-4cba-a82b-806893087a11,Công ty Cổ phần Dịch vụ và Tư vấn Healthcom Group,https://glints.com/vn/companies/cong-ty-co-phan-dich-vu-va-tu-van-healthcom-group/c7edfdc2-8e83-4f50-9573-e19c25dd7adf,VND12.000.000 - 15.000.000/month,VND,Marketing,Việc làm fulltime,1 - 3 năm kinh nghiệm,,"Marketing,Digital Marketing,Communication",Hospital & Health Care,11-50 nhân viên,Địa chỉ văn phòng63 Khuất Duy Tiến,Hà Nội,1 tháng trước,nhật 1 tháng trước,2022-11-11 15:16:44
981,[Glints 5 Ngày] Automation Tester,https://glints.com/vn/opportunities/jobs/glints-5-ngay-automation-tester/c5836dd6-12d7-479e-be77-a064dec482a5,T-recs.ai Pte Ltd,https://glints.com/vn/companies/t-recsai-pte-ltd/ce6237fa-331b-4661-ae26-0e59dd46d849,USD2.500/month,USD,Software Engineering,Việc làm fulltime,3 - 5 năm kinh nghiệm,,"English,Testing Life Cycle,Test Cases,Automation Tester,Good Learning Attitude",,,,Ho Chi Minh City,4 ngày trước,nhật 4 ngày trước,2022-11-11 15:16:51
982,[Glints 5 Ngày] Software Engineer,https://glints.com/vn/opportunities/jobs/glints-5-ngay-software-engineer/aedaabed-f010-4657-8c93-d0e9e386d9eb,Datalogic,https://glints.com/vn/companies/datalogic/befa5c1f-205d-4b9b-a69f-dbb5437a284b,VND37.000.000/month,VND,Software Engineering,Việc làm fulltime,5 - 10 năm kinh nghiệm,,"Embedded Systems,C Programming Language,Linux Administration,Configuration Management,multi-threaded development",,51-200 nhân viên,,Ho Chi Minh City,14 ngày trước,nhật 4 ngày trước,2022-11-11 15:16:55
983,Growpharco TUYỂN NHÂN VIÊN Y-DƯỢC TƯ VẤN VÀ CHĂM SÓC KHÁCH HÀNG,https://glints.com/vn/opportunities/jobs/growpharco-tuyen-nhan-vien-y-duoc-tu-van-va-cham-soc-khach-hang/3299987d-c5b4-4cf6-bbec-58401e17c6e1,Công ty cổ phần dịch vụ và công nghệ Pharma360,https://glints.com/vn/companies/cong-ty-co-phan-dich-vu-va-cong-nghe-pharma360/43d0acdf-a4dd-4c53-aad6-e09f55493d65,IDR7.000.000 - 9.000.000/month,IDR,Business Development / Sales,Việc làm fulltime,,,"Chủ Động Và Ham Học Hỏi,Có Kinh Nghiệm,Tư Vấn Khách Hàng",Human Resources,1-10 nhân viên,"Địa chỉ văn phòngLô 21, dịch vụ 17 KĐT Tây Nam Linh Đàm, Hoàng Liệt, Hà Nội",Hà Nội,7 ngày trước,nhật 7 ngày trước,2022-11-11 15:17:04
984,Fullstack Developer (PHP/HTML/CSS),https://glints.com/vn/opportunities/jobs/fullstack-developer-php-html-css/e9f417c7-1e74-4b2e-8598-947997e7dcc0,SENS,https://glints.com/vn/companies/sens/6cfddedc-d883-4468-b3d9-f4a0c512ae6b,,,Software Engineering,Việc làm fulltime,1 - 3 năm kinh nghiệm,,"HTML,CSS,PHP",Information Technology and Services,51-200 nhân viên,Địa chỉ văn phòngDistrict 4,Ho Chi Minh City,hôm qua,nhật hôm qua,2022-11-11 15:17:07
985,UI Designer - Singapore product company,https://glints.com/vn/opportunities/jobs/ui-designer-singapore-product-company/5abb9e09-abfb-4f96-a722-c25da748de14,ADI CONSULTING COMPANY LIMITED,https://glints.com/vn/companies/adi-consulting-company-limited/74b309f0-f7dd-47ea-bb39-79ff66fe6f6c,,,Design,Việc làm fulltime,1 - 3 năm kinh nghiệm,,"Ui Design,English,UI/UX Design",Information Technology and Services,,,Ho Chi Minh City,4 tháng trước,nhật hôm qua,2022-11-11 15:17:14
986,Photoshop Script Developer,https://glints.com/vn/opportunities/jobs/photoshop-script-developer/e9c92c1c-fbc5-4080-90c3-9cf34ea4cd8a,Pixelz,https://glints.com/vn/companies/pixelz/081d1752-c923-480e-9142-a29a8b184718,,,Design,Việc làm fulltime,5 - 10 năm kinh nghiệm,,"JavaScript,College/university,Adobe Photoshop",Media Production,501 - 1000 nhân viên,"Địa chỉ văn phòngThe 15th Floor, Detech II Building, 107 Nguyen Phong Sac Street, Hanoi, Vietnam",Hà Nội,20 ngày trước,nhật 20 ngày trước,2022-11-11 15:17:21
987,IT Recruiter,https://glints.com/vn/opportunities/jobs/it-recruiter/ebdaddd0-4b0f-47a0-ba3d-7a51829a1199,SotaTek,https://glints.com/vn/companies/sotatek/48c0bb86-7c5d-4391-8af0-fdc032279471,VND10.000.000 - 20.000.000/month,VND,Human Resource,Việc làm fulltime,1 - 3 năm kinh nghiệm,,"Kỹ Năng Thương Lượng,Recruiting,Kỹ năng giao tiếp tốt",,501 - 1000 nhân viên,"Địa chỉ văn phòng Tòa CIC ( Số 2 Nguyễn Thị Duệ, Yên Hòa, Cầu Giấy, Hà Nội ) + Tòa Goden Park (Số 2 Phạm Văn Bạch, Yên Hòa, Cầu Giấy, Hà Nội )",Hà Nội,1 tháng trước,nhật 1 tháng trước,2022-11-11 15:17:29
